The Gray Man,"Action, Thriller","When the CIA's most skilled operative, whose true identity is known to none, accidentally uncovers dark agency secrets, a psychopathic former colleague puts a bounty on his head, setting off a global manhunt by international assassins."
Plane,"Action, Adventure, Thriller",A pilot finds himself caught in a war zone after he's forced to land his commercial aircraft during a terrible storm.
Jaws 2,"Adventure, Horror, Thriller",Police chief Brody must protect the citizens of Amity after a second monstrous shark begins terrorizing the waters.
Scream,"Horror, Mystery, Thriller","25 years after a streak of brutal murders shocked the quiet town of Woodsboro, Calif., a new killer dons the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town's deadly past."
Knock Knock,"Crime, Drama, Thriller","A devoted father helps two stranded young women who knock on his door, but his kind gesture turns into a dangerous seduction and a deadly game of cat and mouse."
IB 71,"Action, Thriller",A two- front war between Indian intelligence agencies and the Pakistani establishment.
The Drop,"Crime, Drama, Thriller","Bob Saginowski finds himself at the center of a robbery gone awry and entwined in an investigation that digs deeply into the neighborhood's past where friends, families, and foes all work together to make a living--no matter the cost."
Knives Out,"Comedy, Crime, Drama","A detective investigates the death of the patriarch of an eccentric, combative family."
Idi i smotri,"Drama, Thriller, War","After finding an old rifle, a young boy joins the Soviet resistance movement against ruthless German forces and experiences the horrors of World War II."
Mad Max: Fury Road,"Action, Adventure, Sci-Fi","In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshiper and a drifter named Max."
The Nun,"Horror, Mystery, Thriller",A priest with a haunted past and a novice on the threshold of her final vows are sent by the Vatican to investigate the death of a young nun in Romania and confront a malevolent force in the form of a demonic nun.
Get Out,"Horror, Mystery, Thriller","A young African-American visits his White girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point."
The Creator,"Action, Adventure, Drama",Described as a post-apocalyptic thriller involving a future impacted by a war between humans and AI.
The Mule,"Crime, Drama, Thriller",A ninety-year-old horticulturist and Korean War veteran turns drug mule for a Mexican cartel.
Doctor Sleep,"Drama, Fantasy, Horror","Years following the events ofThe Shining(1980), a now-adult Dan Torrance must protect a young girl with similar powers from a cult known as The True Knot, who prey on children with powers to remain immortal."
Bridge of Spies,"Drama, History, Thriller","During the Cold War, an American lawyer is recruited to defend an arrested Soviet spy in court, and then help the CIA facilitate an exchange of the spy for the Soviet captured American U2 spy plane pilot, Francis Gary Powers."
The Northman,"Action, Adventure, Drama",A young Viking prince is on a quest to avenge his father's murder.
