The Glass Castle,"Biography, Drama",A young girl comes of age in a dysfunctional family of nonconformist nomads with a mother who's an eccentric artist and an alcoholic father who would stir the children's imagination with hope as a distraction to their poverty.
Jarhead,"Biography, Drama, War","A psychological study of Marine's state of mind during the Gulf War. Told through the eyes of a U.S. Marine sniper who struggles to cope with boredom, a sense of isolation, and other issues back home."
The Blind Side,"Biography, Drama, Sport","The story of Michael Oher, a homeless and traumatized boy who became an All-American football player and first-round NFL draft pick with the help of a caring woman and her family."
King Richard,"Biography, Drama, Sport",A look at how tennis superstars Venus and Serena Williams became who they are after the coaching from their father Richard Williams.
Rocketman,"Biography, Drama, Music",A musical fantasy about the fantastical human story ofElton John's breakthrough years.
Glory,"Biography, Drama, History","Robert Gould Shawleads the U.S. Civil War's first all-black volunteer company, fighting prejudices from both his own Union Army, and the Confederates."
The Favourite,"Biography, Comedy, Drama","In early 18th-century England, the status quo at the court is upset when a new servant arrives and endears herself to a frail Queen Anne."
The Founder,"Biography, Drama","The story ofRay Kroc, a salesman who turned two brothers' innovative fast food eatery, McDonald's, into the biggest restaurant business in the world, with a combination of ambition, persistence, and ruthlessness."
A Beautiful Day in the Neighborhood,"Biography, Drama",Based on the true story of a real-life friendship betweenFred Rogersand journalist Lloyd Vogel.
Erin Brockovich,"Biography, Drama",An unemployed single mother becomes a legal assistant and almost single-handedly brings down a California power company accused of polluting a city's water supply.
Hachi: A Dog's Tale,"Biography, Drama, Family",A college professor bonds with an abandoned dog he takes into his home.
War Dogs,"Biography, Comedy, Crime","Loosely based on the true story of two young men, David Packouz and Efraim Diveroli, who won a three hundred million dollar contract from the Pentagon to arm America's allies in Afghanistan."
Dark Waters,"Biography, Drama, History",A corporate defense attorney takes on an environmental lawsuit against a chemical company that exposes a lengthy history of pollution.
Lincoln,"Biography, Drama, History","As the American Civil War continues to rage, America's president struggles with continuing carnage on the battlefield as he fights with many inside his own cabinet on the decision to emancipate the slaves."
Darkest Hour,"Biography, Drama, War","In May 1940, the fate of World War II hangs onWinston Churchill, who must decide whether to negotiate withAdolf Hitler, or fight on knowing that it could mean the end of the British Empire."
