The Favourite (2018),"Biography, Comedy, Drama","In early 18th-century England, the status quo at the court is upset when a new servant arrives and endears herself to a frail Queen Anne."
The Master (2012),"Drama, History",A Naval veteran arrives home from war unsettled and uncertain of his future - until he is tantalized by the Cause and its charismatic leader.
Dark Waters (2019),"Biography, Drama, History",A corporate defense attorney takes on an environmental lawsuit against a chemical company that exposes a lengthy history of pollution.
Deepwater Horizon (2016),"Action, Drama, History","A dramatization of the disaster in April 2010, when the offshore drilling rig called the Deepwater Horizon exploded, resulting in the worst oil spill in American history."
Lincoln (2012),"Biography, Drama, History","As the American Civil War continues to rage, America's president struggles with continuing carnage on the battlefield as he fights with many inside his own cabinet on the decision to emancipate the slaves."
The New Boy (2023),"Drama, Fantasy, History",Depicts the mesmeric story of a 9-year-old Aboriginal orphan boy who arrives in the dead of night at a remote monastery run by a renegade nun.
Shooting Stars (2023),"Biography, Drama, History",A look at the young life of basketball star LeBron James. Feature film adaptation of LeBron James and Buzz Bissinger's book 'Shooting Stars'.
Straight Outta Compton (2015),"Biography, Drama, History","The rap groupNWAemerges from the mean streets of Compton in Los Angeles, California, in the mid-1980s and revolutionizes Hip Hop culture with their music and tales about life in the hood."
The Monuments Men (2014),"Comedy, Drama, History",An unlikely World War II platoon is tasked to rescue art masterpieces from German thieves and return them to their owners.
First Man (2018),"Biography, Drama, History","A look at the life of the astronaut,Neil Armstrong, and the legendary space mission that led him to become the first man to walk on the Moon on July 20, 1969."
The Zone of Interest (2023),"Drama, History, War","The commandant of Auschwitz, Rudolf Höss, and his wife Hedwig, strive to build a dream life for their family in a house and garden next to the camp."
In the Heart of the Sea (2015),"Action, Adventure, Biography","A recounting of a New England whaling ship's sinking by a giant whale in 1820, an experience that later inspired the great novel Moby-Dick."
All the President's Men (1976),"Drama, History, Thriller","""The Washington Post"" reportersBob WoodwardandCarl Bernsteinuncover the details of the Watergate scandal that leads to PresidentRichard Nixon's resignation."
Emily (2022),"Biography, Drama, History","""Emily"" imagines the transformative, exhilarating, and uplifting journey to womanhood of a rebel and a misfit, one of the world's most famous, enigmatic, and provocative writers, who died, too soon, at age 30."
The Good Shepherd (2006),"Drama, History, Thriller",The tumultuous early history of the Central Intelligence Agency is viewed through the prism of one man's life.
A Night to Remember (1958),"Drama, History","On her maiden voyage in April 1912, the supposedly unsinkable RMS Titanic strikes an iceberg in the Atlantic Ocean."
The Young Victoria (2009),"Biography, Drama, History","A dramatization of the turbulent first years of Queen Victoria's rule, and her enduring romance with Prince Albert."
Public Enemies (2009),"Action, Biography, Crime","The Feds try to take down notorious American gangsters John Dillinger, Baby Face Nelson, and Pretty Boy Floyd during a booming crime wave in the 1930s."
The Trial of the Chicago 7 (2020),"Drama, History, Thriller","The story of 7 people on trial stemming from various charges surrounding the uprising at the 1968 Democratic National Convention in Chicago, Illinois."
Silence (I) (2016),"Drama, History","In the 17th century, two Portuguese Jesuit priests travel to Japan in an attempt to locate their mentor, who is rumored to have committed apostasy, and to propagate Catholicism."
We Were Soldiers (2002),"Action, Drama, History","The story of the first major battle of the American phase of the Vietnam War, and the soldiers on both sides that fought it, while their wives wait nervously and anxiously at home for the good news or the bad news."
